9.15996		5.82377e+006
9.16896		5.72395e+006
9.17796		5.68975e+006
9.18696		6.07442e+006
9.19596		6.04958e+006
9.20496		6.69277e+006
9.21396		6.56909e+006
9.22296		6.64409e+006
9.23196		7.15981e+006
9.24096		5.99797e+006
9.24996		6.14455e+006
9.25896		4.26117e+006
9.26796		4.22713e+006
9.27696		4.57779e+006
9.28596		4.54775e+006
9.29496		4.3196e+006
9.30396		4.28936e+006
9.31295		4.29789e+006
9.32195		4.22288e+006
9.33095		4.14825e+006
9.33995		4.09963e+006
9.34895		4.03627e+006
9.35795		3.88593e+006
9.36695		3.91916e+006
9.37595		3.91408e+006
9.38495		3.89389e+006
9.39395		3.91617e+006
9.40295		3.9267e+006
9.41195		3.86635e+006
9.42095		3.86125e+006
9.42995		3.74479e+006
9.43895		3.70119e+006
9.44795		3.71617e+006
9.45695		3.68241e+006
9.46595		3.74551e+006
9.47495		3.54083e+006
9.48395		3.51822e+006
9.49295		3.53935e+006
9.50195		3.53184e+006
9.51095		3.67831e+006
9.51995		3.66783e+006
9.52895		3.64031e+006
9.53795		3.56624e+006
9.54695		3.52055e+006
9.55595		3.49621e+006
9.56495		3.46532e+006
9.57395		3.49193e+006
9.58295		3.34581e+006
9.59195		3.33549e+006
9.60095		3.32364e+006
9.60995		3.36248e+006
9.61895		3.41336e+006
9.62795		3.48904e+006
9.63695		3.45616e+006
9.64595		3.43542e+006
9.65495		3.41206e+006
9.66395		3.43325e+006
9.67295		3.38429e+006
9.68195		3.26048e+006
9.69095		3.29232e+006
9.69995		3.26558e+006
9.70895		3.24634e+006
9.71795		3.25558e+006
9.72695		3.21637e+006
9.73595		3.30359e+006
9.74495		3.27465e+006
9.75395		3.25064e+006
9.76295		3.42161e+006
9.77195		3.41667e+006
9.78095		3.26013e+006
9.78995		3.23686e+006
9.79895		3.22599e+006
9.80795		3.18099e+006
9.81695		3.16931e+006
9.82594		3.15839e+006
9.83494		3.11247e+006
9.84394		3.0606e+006
9.85294		3.06704e+006
9.86194		2.97735e+006
9.87094		2.99864e+006
9.87994		3.00654e+006
9.88894		2.98709e+006
9.89794		2.96001e+006
9.90694		3.04958e+006
9.91594		3.19003e+006
9.92494		3.18478e+006
9.93394		3.14131e+006
9.94294		3.16092e+006
9.95194		3.01529e+006
9.96094		2.97087e+006
9.96994		2.95105e+006
9.97894		2.93896e+006
9.98794		2.92727e+006
9.99694		2.93305e+006
